Matrix Name, nrow, ncol, nnz, max_nnz_per_row, min_nnz_per_row, avg_nnz_per_row, std_nnz_per_row, density, max_nnz_per_col, min_nnz_per_col, avg_nnz_per_col, std_nnz_per_col, nnz_variance, nnz_std, dia_num, dia_ratio, CV
TF11,216,236,1607,20,2,7.439814814814815,2.832694039472319,0.03152463904582549,10,0,6.809322033898305,1.9684153175577208,8.024155521262003,2.832694039472319,138,0.6388888888888888,0.3807479231649165
TF12,488,552,4231,28,2,8.670081967213115,3.413414711587412,0.01570667023045854,11,0,7.6648550724637685,1.9868217046938021,11.651399993281377,3.413414711587412,307,0.6290983606557377,0.39370039689308844
TF13,1121,1302,11185,35,2,9.977698483496878,4.1013522782536835,0.007663362890550598,12,0,8.59062980030722,2.056947629650359,16.82109051033668,4.1013522782536835,681,0.6074933095450491,0.4110519359787554
TF14,2644,3160,29862,42,2,11.294251134644478,4.846707345638765,0.003574130105900151,13,0,9.45,2.081724273136836,23.49057209426876,4.846707345638765,1645,0.6221633888048411,0.42913047424381806
TF15,6334,7742,80057,56,2,12.639248500157878,5.704803880082865,0.0016325559933037816,14,0,10.340609661586154,2.1055465594290963,32.54478731020852,5.704803880082865,3835,0.605462582886012,0.4513562558732512
TF16,15437,19321,216173,63,2,14.003562868432986,6.621670849992918,0.0007247845799095795,15,0,11.188499560064178,2.147328177397768,43.84652484564593,6.621670849992918,9702,0.6284899915786746,0.47285615183829927
TF17,38132,48630,586218,72,2,15.373387181369978,7.626766567232103,0.00031612969733436105,16,0,12.054657618753856,2.171860871052984,58.167568271049355,7.626766567232103,24182,0.6341655302632959,0.49610189851163655
TF18,95368,123867,1597545,81,2,16.751373626373628,8.681529120246509,0.00013523677514086583,17,1,12.897260771634091,2.2077298075865373,75.36894786568811,8.681529120246509,61024,0.639879204764701,0.5182577449396849
TF19,241029,317955,4370721,90,2,18.13358973401541,9.811960603162044,5.703193764531273e-05,18,1,13.746350898712082,2.2393592668502285,96.27457087800406,9.811960603162044,156939,0.6511208194864518,0.541093117638839
thermal1,82654,82654,574458,11,1,6.950153652575798,0.8767726534705508,8.408732369366029e-05,11,1,6.950153652575798,0.8767726534705508,0.7687302858737906,0.8767726534705508,32513,0.39336269267065116,0.1261515496345336
thermal2,1228045,1228045,8580313,11,1,6.986969532875424,0.811403787961006,5.689506111645277e-06,11,1,6.986969532875424,0.811403787961006,0.6583761071174691,0.811403787961006,666019,0.5423408751307973,0.11613100417042753
thermal,3456,3456,66528,27,12,19.25,4.968651728587948,0.005570023148148148,27,12,19.25,4.968651728587948,24.6875,4.968651728587948,33,0.009548611111111112,0.2581117781084648
thermomech_dM,204316,204316,1423116,10,4,6.965269484523973,0.715239904685305,3.40906707478806e-05,10,4,6.965269484523973,0.715239904685305,0.5115681212542441,0.715239904685305,130051,0.6365189216703537,0.10268660907872777
thermomech_TC,102158,102158,711558,10,4,6.965269484523973,0.715239904685305,6.81813414957612e-05,10,4,6.965269484523973,0.715239904685305,0.5115681212542441,0.715239904685305,130051,1.2730378433407075,0.10268660907872777
thermomech_TK,102158,102158,711558,10,4,6.965269484523973,0.715239904685305,6.81813414957612e-05,10,4,6.965269484523973,0.715239904685305,0.5115681212542441,0.715239904685305,130051,1.2730378433407075,0.10268660907872777
thread,29736,29736,4470048,306,48,150.32445520581115,47.184507835378334,0.005055301829627762,306,48,150.32445520581115,47.184507835378334,2226.3777796668796,47.184507835378334,36591,1.2305286521388217,0.31388444262630066
Tina_AskCal,11,11,29,5,1,2.6363636363636362,1.1499191491521379,0.2396694214876033,7,0,2.6363636363636362,2.012358511016241,1.322314049586777,1.1499191491521379,14,1.2727272727272727,0.436176228988742
Tina_AskCog,11,11,36,7,2,3.272727272727273,1.3545149477955762,0.2975206611570248,7,1,3.272727272727273,2.04898684901539,1.8347107438016528,1.3545149477955762,16,1.4545454545454546,0.4138795673819816
Tina_DisCal,11,11,41,6,1,3.727272727272727,1.3545149477955762,0.33884297520661155,8,0,3.727272727272727,2.377581241931276,1.8347107438016528,1.3545149477955762,14,1.2727272727272727,0.36340644940856925
Tina_DisCog,11,11,48,8,2,4.363636363636363,1.5534552264213692,0.39669421487603307,8,1,4.363636363636363,2.2268088570756164,2.4132231404958677,1.5534552264213692,17,1.5454545454545454,0.35600015605489715
tmt_sym,726713,726713,5080961,9,3,6.991702363931841,1.0076033819036418,9.62099530892091e-06,9,3,6.991702363931841,1.0076033819036418,1.0152645752236564,1.0076033819036418,3843,0.005288194927020708,0.14411416983388403
tn2010,240116,240116,1193966,89,1,4.972454980092955,2.9961117314220105,2.070855328296721e-05,89,1,4.972454980092955,2.9961117314220105,8.976685507164598,2.9961117314220105,43830,0.18253677389261858,0.6025417511906767
tols1090,1090,1090,3546,90,1,3.253211009174312,11.247756708509645,0.002984597256123222,22,1,3.253211009174312,5.095610069755933,126.5120309738237,11.247756708509645,177,0.16238532110091744,3.4574322651651195
tols2000,2000,2000,5184,90,1,2.592,8.339396620859329,0.001296,22,1,2.592,3.9798914558063014,69.54553599999998,8.339396620859329,177,0.0885,3.2173598074302965
tols340,340,340,2196,90,1,6.458823529411765,19.755894394377574,0.018996539792387544,22,1,6.458823529411765,7.915811342127366,390.2953633217993,19.755894394377574,177,0.5205882352941177,3.0587450337378757
tols4000,4000,4000,8784,90,1,2.196,5.916889723494937,0.000549,22,1,2.196,3.0588533799448445,35.009584,5.916889723494937,177,0.04425,2.6943942274567108
tols90,90,90,1746,90,1,19.4,35.30212458195681,0.21555555555555556,22,18,19.4,1.356465996625054,1246.2399999999996,35.30212458195681,109,1.211111111111111,1.8196971433998357
tomographic1,73159,59498,647495,155,0,8.850517366284395,13.716347254768348,0.00014875319113725493,15,0,10.882634710410434,1.6934236295372747,188.1381820133912,13.716347254768348,105668,1.7759924703351373,1.5497791470383515
tomography,500,500,28726,335,1,57.452,63.43872394681343,0.114904,335,1,57.452,63.43872394681343,4024.471696,63.43872394681343,967,1.934,1.104203925830492
torsion1,40000,40000,197608,5,1,4.9402,0.41979037625938975,0.000123505,5,1,4.9402,0.41979037625938975,0.17622396000000004,0.41979037625938975,5,0.000125,0.08497436870154847
torso1,116158,116158,8516500,3263,9,73.31823895039516,419.58794102706634,0.000631194054222655,1224,8,73.31823895039516,245.4369837047455,176054.04025533292,419.58794102706634,45496,0.3916734103548615,5.722831686000348
torso2,115967,115967,1033473,10,5,8.911785249251942,0.5875060784116151,7.684759672365365e-05,10,6,8.911785249251942,0.5486149911472075,0.34516339217059483,0.5875060784116151,6742,0.05813722869436995,0.0659246225060159
torso3,259156,259156,4429042,22,7,17.090254518513945,4.392310468318926,6.594581842023316e-05,21,6,17.090254518513945,3.497793212662572,19.292391250104025,4.392310468318926,34684,0.13383444720554416,0.2570067323199147
tp-6,142752,1014301,11537419,960830,6,80.8214175633266,3594.9268828838008,7.968188689878705e-05,15,6,11.374748718575649,0.7750219286352991,12923499.293280639,3594.9268828838008,1145342,8.023299148173056,44.479879112081164
trans4,116835,116835,766396,114190,1,6.559643942311808,361.49810229887555,5.614451099680581e-05,114174,1,6.559643942311808,361.43480143111515,130680.87796568831,361.49810229887555,230641,1.9740745495784653,55.109409211542236
trans5,116835,116835,766396,114190,1,6.559643942311808,361.49810229887555,5.614451099680581e-05,114174,1,6.559643942311808,361.43480143111515,130680.87796568831,361.49810229887555,230641,1.9740745495784653,55.109409211542236
transient,178866,178866,961790,60423,1,5.3771538470139655,147.18548456564855,3.006247049195468e-05,60423,1,5.3771538470139655,147.18543883221827,21663.56686682477,147.18548456564855,284768,1.5920745138819004,27.37237742367803
trdheim,22098,22098,1935324,150,54,87.57914743415694,32.37104862639871,0.00396321601204439,150,54,87.57914743415694,32.37104862639871,1047.8847891726698,32.37104862639871,1067,0.048284912661779346,0.36962050413582365
Trec10,106,478,8612,134,4,81.24528301886792,32.10560737503497,0.16996921133654377,79,0,18.01673640167364,15.76646155137601,1030.7700249199002,32.10560737503497,409,3.858490566037736,0.3951688785129711
Trec11,235,1138,35705,274,5,151.93617021276594,59.00746590170807,0.13351157312193845,179,0,31.375219683655537,32.4650248631198,3481.8810321412407,59.00746590170807,1007,4.285106382978723,0.3883701018597227
Trec12,551,2726,151219,499,5,274.4446460980036,106.2003214635353,0.10067668602274528,418,0,55.47285399853265,68.8927827425464,11278.508278958237,106.2003214635353,2365,4.292196007259528,0.3869644497477695
Trec13,1301,6561,654517,974,6,503.0876249039201,195.0159772140817,0.07667849792774273,996,0,99.7587258039933,145.35667365579104,38031.23136876323,195.0159772140817,5821,4.474250576479631,0.38763819175899217
Trec14,3159,15905,2872265,1837,6,909.2323520101298,352.3765528920087,0.0571664477843527,2500,0,180.5888085507702,309.2544444295494,124169.23502805462,352.3765528920087,14362,4.546375435264324,0.3875539097492242
Trec3,1,2,1,1,1,1.0,0.0,0.5,1,0,0.5,0.5,0.0,0.0,1,1.0,0.0
Trec4,2,3,3,2,1,1.5,0.5,0.5,2,0,1.0,0.816496580927726,0.25,0.5,2,1.0,0.3333333333333333
Trec5,3,7,12,5,2,4.0,1.4142135623730951,0.5714285714285714,3,0,1.7142857142857142,0.880630571852711,2.0,1.4142135623730951,5,1.6666666666666667,0.3535533905932738
Trec6,6,15,40,9,2,6.666666666666667,2.494438257849294,0.4444444444444444,5,0,2.6666666666666665,1.349897115421106,6.222222222222222,2.494438257849294,11,1.8333333333333333,0.3741657386773941
Trec7,11,36,147,23,3,13.363636363636363,5.43177063501442,0.3712121212121212,9,0,4.083333333333333,1.8763883748662837,29.504132231404956,5.43177063501442,29,2.6363636363636362,0.4064590271099226
Trec8,23,84,549,39,3,23.869565217391305,9.22333688473022,0.2841614906832298,18,0,6.535714285714286,3.749433063720398,85.06994328922495,9.22333688473022,68,2.9565217391304346,0.38640573469725875
Trec9,47,201,2147,77,4,45.680851063829785,17.726175359978576,0.2272679157404467,36,0,10.681592039800995,7.3976000850037895,314.21729289271167,17.726175359978576,172,3.6595744680851063,0.3880438946991118
Trefethen_150,150,150,2040,15,9,13.6,1.1075498483890767,0.09066666666666667,15,9,13.6,1.1075498483890767,1.2266666666666666,1.1075498483890767,17,0.11333333333333333,0.08143748885213799
Trefethen_20000b,19999,19999,554435,29,16,27.72313615680784,1.1740396771278319,0.0013862261191463494,29,16,27.72313615680784,1.1740396771278319,1.3783691634704238,1.1740396771278319,31,0.0015500775038751937,0.04234873249863286
Trefethen_20000,20000,20000,554466,29,16,27.7233,1.1740260261169682,0.001386165,29,16,27.7233,1.1740260261169682,1.37833711,1.1740260261169682,31,0.00155,0.04234798981784161
Trefethen_2000,2000,2000,41906,22,12,20.953,1.4059839970639783,0.0104765,22,12,20.953,1.4059839970639783,1.9767910000000006,1.4059839970639783,23,0.0115,0.06710179912489754
Trefethen_200b,199,199,2873,16,9,14.43718592964824,1.2379364092593224,0.07254867301330774,16,9,14.43718592964824,1.2379364092593224,1.5324865533698644,1.2379364092593224,17,0.08542713567839195,0.08574637850421342
Trefethen_200,200,200,2890,16,9,14.45,1.243985530462473,0.07225,16,9,14.45,1.243985530462473,1.5475,1.243985530462473,17,0.085,0.08608896404584589
Trefethen_20b,19,19,147,9,6,7.7368421052631575,0.8486587103472157,0.407202216066482,9,6,7.7368421052631575,0.8486587103472157,0.7202216066481993,0.8486587103472157,11,0.5789473684210527,0.10969058160950408
Trefethen_20,20,20,158,9,6,7.9,0.8306623862918074,0.395,9,6,7.9,0.8306623862918074,0.69,0.8306623862918074,11,0.55,0.10514713750529207
Trefethen_300,300,300,4678,17,10,15.593333333333334,1.1378146695407922,0.051977777777777776,17,10,15.593333333333334,1.1378146695407922,1.2946222222222223,1.1378146695407922,19,0.06333333333333334,0.07296802070590801
Trefethen_500,500,500,8478,18,10,16.956,1.3892674328580514,0.033912,18,10,16.956,1.3892674328580514,1.9300640000000002,1.3892674328580514,19,0.038,0.08193367733298251
Trefethen_700,700,700,12654,19,11,18.077142857142857,1.2176290108909467,0.02582448979591837,19,11,18.077142857142857,1.2176290108909467,1.4826204081632652,1.2176290108909467,21,0.03,0.06735738166774638
troll,213453,213453,11985111,387,15,56.14871189442172,12.887927847370545,0.00026304953265787653,387,15,56.14871189442172,12.887927847370545,166.09868419902918,12.887927847370545,45425,0.21281031421437038,0.22953203043382617
TSC_OPF_1047,8140,8140,2016902,1526,1,247.77665847665847,323.64637896907243,0.030439392933250427,1526,1,247.77665847665847,323.64637896907243,104746.97861979245,323.64637896907243,9171,1.1266584766584766,1.3062020488889643
TSC_OPF_300,9774,9774,820804,4206,1,83.97830980151421,193.0304621047047,0.008592010415542688,4206,1,83.97830980151421,193.0304621047047,37260.759300355836,193.0304621047047,9983,1.0213832617147534,2.2985752221131768
TS,2142,2142,45262,23,1,21.130718954248366,6.1343272963324695,0.009864948157912402,23,1,21.130718954248366,3.995410455993596,37.629971378529625,6.1343272963324695,83,0.038748832866479926,0.29030376626627524
TSOPF_FS_b162_c1,10798,10798,608540,5054,1,56.35673272828301,243.7833883203703,0.005219182508638916,5054,1,56.35673272828301,243.7833883203703,59430.340420960456,243.7833883203703,11197,1.0369512872754214,4.3257189783471235
TSOPF_FS_b162_c3,30798,30798,1801300,15054,1,58.48756412754075,428.059338735078,0.0018990702035047973,15054,1,58.48756412754075,428.059338735078,183234.79747831225,428.059338735078,31201,1.013085265276966,7.318809478911303
TSOPF_FS_b162_c4,40798,40798,2398220,20054,1,58.78278346977793,495.4621954524706,0.0014408251254909047,20054,1,58.78278346977793,495.4621954524706,245482.7871225822,495.4621954524706,41203,1.0099269572037846,8.428695720188262
TSOPF_FS_b300_c1,29214,29214,4400122,13942,1,150.61689600876292,676.2740695754374,0.005155640994343908,13942,1,150.61689600876292,676.2740695754374,457346.6171801235,676.2740695754374,29731,1.017696994591634,4.490027928447627
TSOPF_FS_b300_c2,56814,56814,8767466,27742,1,154.3187594606963,962.1461562871424,0.0027162100795701115,27742,1,154.3187594606963,962.1461562871424,925725.2260581222,962.1461562871424,57333,1.0091350723413244,6.234797115072669
TSOPF_FS_b300,29214,29214,4400122,13942,1,150.61689600876292,676.2740695754374,0.005155640994343908,13942,1,150.61689600876292,676.2740695754374,457346.6171801235,676.2740695754374,29731,1.017696994591634,4.490027928447627
TSOPF_FS_b39_c19,76216,76216,1977600,38024,1,25.9473076519366,436.1508493372503,0.00034044436406970453,38024,1,25.9473076519366,436.1508493372503,190227.56337760482,436.1508493372503,76339,1.0016138343654875,16.809098469401228
TSOPF_FS_b39_c30,120216,120216,3121160,60024,1,25.96293338657084,548.1836872660666,0.00021596903396029513,60024,1,25.96293338657084,548.1836872660666,300505.35498462076,548.1836872660666,120361,1.001206162241299,21.114089040093255
TSOPF_FS_b39_c7,28216,28216,730080,14024,1,25.87468103203856,264.43603713785865,0.000917021584634199,14024,1,25.87468103203856,264.43603713785865,69926.41773717497,264.43603713785865,28315,1.0035086475758435,10.219876210664339
TSOPF_FS_b9_c1,2454,2454,25032,1210,1,10.200488997555013,42.765729789431376,0.004156678483111252,1210,1,10.200488997555013,42.765729789431376,1828.9076444226584,42.765729789431376,2507,1.02159739201304,4.192517613585195
TSOPF_FS_b9_c6,14454,14454,147972,7210,1,10.237442922374429,105.2533867964444,0.0007082774956672499,7210,1,10.237442922374429,105.2533867964444,11078.275432121936,105.2533867964444,14517,1.0043586550435866,10.281218424808797
TSOPF_RS_b162_c1,5374,5374,205399,77,3,38.22087830294008,36.18384089501273,0.007112184276691492,2502,2,38.22087830294008,170.07610263651532,1309.2703419155955,36.18384089501273,3056,0.5686639374767398,0.9467035427134427
TSOPF_RS_b162_c3,15374,15374,610299,77,3,39.696825809808765,36.40596868749904,0.0025820753096011946,7502,2,39.696825809808765,302.1119107257891,1325.3945560751606,36.40596868749904,8058,0.524131650839079,0.9171002452922424
TSOPF_RS_b162_c4,20374,20374,812749,77,3,39.89147933640915,36.43069982719958,0.0019579601127127292,10002,2,39.89147933640915,350.004890867454,1327.1958898995194,36.43069982719958,10559,0.5182585648375381,0.9132451449086548
TSOPF_RS_b300_c1,14538,14538,1474325,209,1,101.41181730636951,102.2525323506149,0.0069756374540080835,6902,2,101.41181730636951,474.4259062611309,10455.580372113545,102.2525323506149,7847,0.5397578759114046,1.0082901092454102
TSOPF_RS_b300_c2,28338,28338,2943887,209,1,103.88478368268756,102.4046035624514,0.003665917978780703,13802,2,103.88478368268756,680.128509443405,10486.702830782835,102.4046035624514,14748,0.5204319288587762,0.9857517138914462
TSOPF_RS_b39_c19,38098,38098,684206,32,2,17.9591054648538,13.995985608873514,0.0004713923425075804,19002,2,17.9591054648538,307.75368107257503,195.88761316379453,13.995985608873514,19144,0.5024935692162318,0.7793253197529152
TSOPF_RS_b39_c30,60098,60098,1079986,32,2,17.97041498885154,13.997592651979605,0.0002990185195655686,30002,2,17.97041498885154,386.9348259626045,195.93260005075345,13.997592651979605,30155,0.5017637858164997,0.7789242853135785
TSOPF_RS_b39_c7,14098,14098,252446,32,2,17.906511561923676,13.988389644486572,0.0012701455214869965,7002,2,17.906511561923676,186.29824233179724,195.6750448459792,13.988389644486572,7132,0.505887359909207,0.7811901048460729
TSOPF_RS_b678_c1,18696,18696,4396289,512,2,235.14596705177578,252.7656701153662,0.012577340984797592,8502,2,235.14596705177578,809.0965258216727,63890.48398887013,252.7656701153662,10465,0.5597454000855798,1.0749309175254143
TSOPF_RS_b9_c6,7224,7224,54082,11,2,7.486434108527132,3.4993408361776166,0.0010363280881128367,3602,2,7.486434108527132,73.29449037093539,12.245386287740262,3.4993408361776166,3645,0.5045681063122923,0.46742424837371216
ts-palko,22002,47235,1076903,44560,3,48.94568675574948,424.356143941612,0.0010362165080078222,35,16,22.798835609188103,1.2938899818934009,180078.13690099414,424.356143941612,53252,2.420325424961367,8.669939520089876
tsyl201,20685,20685,2454957,162,60,118.68295866569979,28.554640692835086,0.005737633969818699,162,60,118.68295866569979,28.554640692835086,815.3675050969134,28.554640692835086,27795,1.3437273386511965,0.24059596267115627
tub1000,1000,1000,3996,4,3,3.996,0.063118935352238,0.003996,4,3,3.996,0.063118935352238,0.0039840000000000006,0.063118935352238,5,0.005,0.01579552936742693
tub100,100,100,396,4,3,3.96,0.19595917942265428,0.0396,4,3,3.96,0.19595917942265428,0.03840000000000001,0.19595917942265428,5,0.05,0.04948464126834704
tube1,21498,21498,897056,48,28,41.72741650386082,5.243812104572888,0.0019409906272146629,48,28,41.72741650386082,5.243812104572888,27.497565388065144,5.243812104572888,5519,0.25672155549353426,0.1256682666679761
tube2,21498,21498,897056,48,28,41.72741650386082,5.243812104572888,0.0019409906272146629,48,28,41.72741650386082,5.243812104572888,27.497565388065144,5.243812104572888,16957,0.7887710484696251,0.1256682666679761
tuma1,22967,22967,87760,5,1,3.8211346714851744,1.33732763899606,0.00016637500202399853,5,1,3.8211346714851744,1.33732763899606,1.7884452140227762,1.33732763899606,26661,1.1608394653198066,0.3499818127258718
tuma2,12992,12992,49365,5,1,3.799645935960591,1.3597021362302841,0.0002924604322629765,5,1,3.799645935960591,1.3597021362302841,1.848789899269198,1.3597021362302841,14949,1.150631157635468,0.3578496941943452
tumorAntiAngiogenesis_1,205,205,1783,201,2,8.697560975609756,13.839013213885115,0.042427126710291495,201,2,8.697560975609756,13.839013213885115,191.51828673408681,13.839013213885115,257,1.2536585365853659,1.5911372455672737
tumorAntiAngiogenesis_2,305,305,2699,301,2,8.849180327868853,17.20284596118337,0.02901370599301263,301,2,8.849180327868853,17.20284596118337,295.93790916420306,17.20284596118337,383,1.2557377049180327,1.9440044528199067
tumorAntiAngiogenesis_3,410,410,3952,406,2,9.639024390243902,20.17838590137405,0.023509815585960738,406,2,9.639024390243902,20.17838590137405,407.167257584771,20.17838590137405,515,1.2560975609756098,2.0934054199300003
tumorAntiAngiogenesis_4,455,455,4593,451,2,10.094505494505494,21.310418246819218,0.02218572636155054,451,2,10.094505494505494,21.310418246819218,454.1339258543655,21.310418246819218,569,1.2505494505494505,2.111090856151262
tumorAntiAngiogenesis_5,460,460,4690,456,2,10.195652173913043,21.44215632936506,0.02216446124763705,456,2,10.195652173913043,21.44215632936506,459.76606805293,21.44215632936506,575,1.25,2.103068637848172
tumorAntiAngiogenesis_6,465,465,4795,461,2,10.311827956989248,21.578353597306755,0.022175974101052143,461,2,10.311827956989248,21.578353597306755,465.62534397040133,21.578353597306755,581,1.249462365591398,2.092582778466661
tumorAntiAngiogenesis_7,475,475,4597,471,2,9.677894736842106,21.787186861945735,0.020374515235457063,471,2,9.677894736842106,21.787186861945735,474.68151135734075,21.787186861945735,593,1.2484210526315789,2.251232055563242
tumorAntiAngiogenesis_8,490,490,4776,486,2,9.746938775510204,22.13652538080507,0.019891711786755518,486,2,9.746938775510204,22.13652538080507,490.0257559350271,22.13652538080507,611,1.2469387755102042,2.2711259289351937
turon_m,189924,189924,1690876,11,1,8.902908531833786,2.7619438108176904,4.687616379095736e-05,11,1,8.902908531833786,2.7619438108176904,7.628333614114147,2.7619438108176904,184049,0.9690665739980202,0.3102293818859213
twotone,120750,120750,1224224,185,1,10.138501035196688,15.03485245946039,8.396274149231211e-05,188,1,10.138501035196688,18.85012912920989,226.04678847774215,15.03485245946039,4781,0.03959420289855072,1.4829462863657648
ukerbe1_dual,1866,1866,7076,4,2,3.792068595927117,0.4084599833466718,0.002032191101783021,4,2,3.792068595927117,0.4084599833466718,0.16683955799556338,0.4084599833466718,284,0.15219721329046088,0.10771429182092843
ukerbe1,5981,5981,15704,8,2,2.6256478849690685,0.9720062363304384,0.0004389981416099429,8,2,2.6256478849690685,0.9720062363304384,0.9447961234652641,0.9720062363304384,908,0.1518140779133924,0.37019672054841773
uk,4824,4824,13674,3,1,2.834577114427861,0.406210222523452,0.0005875989043175499,3,1,2.834577114427861,0.406210222523452,0.1650067448825524,0.406210222523452,1300,0.269485903814262,0.14330540540098965
ulevimin,6590,46937,164538,24973,1,24.96783004552352,359.7067540222473,0.0005319434570919215,27,1,3.5055073822357627,2.713193123946927,129388.94888922152,359.7067540222473,45673,6.930652503793627,14.406808816240686
umistfacesnorm_10NN,575,575,6990,23,10,12.156521739130435,2.3143833974510306,0.021141776937618147,23,10,12.156521739130435,2.3143833974510306,5.356370510396975,2.3143833974510306,414,0.72,0.19038203913223786
us04,163,28016,297538,11625,2,1825.3865030674847,2302.8486635425693,0.06515514359892506,18,2,10.620288406624786,2.417917395472313,5303111.967179797,2302.8486635425693,28114,172.47852760736197,1.2615677061667376
USAir97,332,332,4252,139,1,12.80722891566265,20.10317233931561,0.038575990709827264,139,1,12.80722891566265,20.10317233931561,404.1375381042242,20.10317233931561,450,1.355421686746988,1.5696738515175876
USpowerGrid,4941,4941,13188,19,1,2.66909532483303,1.7912722617587216,0.0005401933464547722,19,1,2.66909532483303,1.7912722617587216,3.2086563157462056,1.7912722617587216,1728,0.34972677595628415,0.6711158815096939
usps_norm_5NN,11000,11000,81112,44,5,7.373818181818182,2.484549705614565,0.0006703471074380166,44,5,7.373818181818182,2.484549705614565,6.172987239669421,2.484549705614565,7164,0.6512727272727272,0.33694208947825494
usroads-48,126146,126146,323900,7,1,2.567659695907916,0.7817146758107024,2.0354665989471852e-05,7,1,2.567659695907916,0.7817146758107024,0.6110778343778316,0.7817146758107024,5300,0.042014808238073346,0.3044463707774525
usroads,129164,129164,330870,7,1,2.5616270787525934,0.7840149155830844,1.9832361019731453e-05,7,1,2.5616270787525934,0.7840149155830844,0.614679387856751,0.7840149155830844,5300,0.04103310519959122,0.30606130068115434
ut2010,115406,115406,572066,196,1,4.9569866384763355,3.821777928093882,4.295259032005559e-05,196,1,4.9569866384763355,3.821777928093882,14.605986531665566,3.821777928093882,33870,0.2934856073341074,0.7709881439722035
utm1700b,1700,1700,21509,29,1,12.65235294117647,6.679712066189472,0.007442560553633218,20,1,12.65235294117647,6.654036395002718,44.61855328719723,6.679712066189472,72,0.042352941176470586,0.5279422805580037
utm300,300,300,3155,33,1,10.516666666666667,7.667445612602819,0.035055555555555555,22,1,10.516666666666667,7.052403057744849,58.789722222222224,7.667445612602819,71,0.23666666666666666,0.7290756525454344
utm3060,3060,3060,42211,29,1,13.794444444444444,6.432701014225428,0.0045079883805374,20,1,13.794444444444444,6.114263447204049,41.37964233841684,6.432701014225428,72,0.023529411764705882,0.4663254863312835
utm5940,5940,5940,83842,30,1,14.114814814814816,6.343899961108167,0.0023762314503055246,20,1,14.114814814814816,5.93987405199683,40.245066716548195,6.343899961108167,72,0.012121212121212121,0.4494497479662044
va2010,285762,285762,1402128,102,1,4.906628593024965,3.360555064011053,1.717033263003816e-05,102,1,4.906628593024965,3.360555064011053,11.293330338250334,3.360555064011053,43588,0.15253252706797965,0.6849010476945946
vanbody,47072,47072,2336898,232,6,49.645181849082256,17.644601323953875,0.001054664808146717,232,6,49.645181849082256,17.644601323953875,311.3319558812749,17.644601323953875,5611,0.11920037389530931,0.3554141744830783
Vehicle_10NN,846,846,10894,26,10,12.877068557919621,2.8861811316774,0.015221121226855344,26,10,12.877068557919621,2.8861811316774,8.330041524850639,2.8861811316774,1576,1.8628841607565012,0.22413339796209664
venkat01,62424,62424,1717792,44,16,27.518134051006022,2.293703778985305,0.00044082618946248277,44,16,27.518134051006022,2.293703778985305,5.26107702573147,2.293703778985305,31037,0.4971965910547225,0.083352445872014
venkat25,62424,62424,1717792,44,16,27.518134051006022,2.293703778985305,0.00044082618946248277,44,16,27.518134051006022,2.293703778985305,5.26107702573147,2.293703778985305,31037,0.4971965910547225,0.083352445872014
venkat50,62424,62424,1717792,44,16,27.518134051006022,2.293703778985305,0.00044082618946248277,44,16,27.518134051006022,2.293703778985305,5.26107702573147,2.293703778985305,31037,0.4971965910547225,0.083352445872014
venturiLevel3,4026819,4026819,16108474,6,2,4.000297505301331,0.11826300073485795,9.934137852486866e-07,6,2,4.000297505301331,0.11826300073485795,0.01398613734281301,0.11826300073485795,1123338,0.278964115347623,0.029563551355400883
vfem,93476,93476,1434636,28,3,15.347640035945055,3.1196782139074304,0.0001641880272577459,28,3,15.347640035945055,3.1196782139074304,9.732392158328656,3.1196782139074304,8407,0.0899375240703496,0.20326761681932629
vibrobox,12328,12328,342828,121,9,27.808890330953925,16.089025086375596,0.0022557503513103445,121,9,27.808890330953925,16.089025086375596,258.8567282300233,16.089025086375596,17723,1.437621674237508,0.5785568893580406
viscoplastic1,4326,4326,61166,37,7,14.13915857605178,8.654676614908801,0.0032684139103217246,61,5,14.13915857605178,17.258405836434473,74.90342730864928,8.654676614908801,7251,1.676144244105409,0.6121069063874616
viscoplastic2,32769,32769,381326,73,5,11.636790869419269,13.957164390381363,0.0003551158372064838,93,4,11.636790869419269,14.438811119001139,194.80243782012957,13.957164390381363,56354,1.7197351155055083,1.199399778426876
viscorocks,37762,37762,1162244,42,16,30.778136751231397,7.735880286259762,0.0008150557902449922,42,16,30.778136751231397,7.735880286259762,59.84384380334242,7.735880286259762,175,0.004634288438112388,0.2513433593718196
vsp_barth5_1Ksep_50in_5Kout,32212,32212,203610,22,1,6.320936297032162,1.174543732286634,0.00019622924056352173,22,1,6.320936297032162,1.174543732286634,1.3795529790538157,1.174543732286634,54294,1.6855209238792996,0.18581799864651563
vsp_bcsstk30_500sep_10in_1Kout,58348,58348,4033156,219,0,69.12243778707068,32.16167706009388,0.0011846582194260417,219,0,69.12243778707068,32.16167706009388,1034.373471317769,32.16167706009388,114972,1.9704531432097072,0.46528563068285916
vsp_befref_fxm_2_4_air02,14109,14109,196448,1531,1,13.923594868523637,73.62936128501764,0.0009868590877116477,1531,1,13.923594868523637,73.62936128501764,5421.282843239654,73.62936128501764,16940,1.2006520660571267,5.288099946908668
